success,trial_type,time_elapsed,internal_node_id,view_history,rt,responses,correct,pid,revealed_states,num_clicks_accrued,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,stimulus,button_pressed
,survey-html-form,592641.0,0.0-3.0-4.0,,17869.30000001192,"{""gender"":""male"",""age"":""43"",""colorblind"":""0"",""effort"":""0""}",,2339,,,,,,,,,,,,,,,,,
,survey-html-form,660579.0,0.0-3.0-4.0,,19674.900000095367,"{""gender"":""male"",""age"":""39"",""colorblind"":""0"",""effort"":""0""}",,2336,,,,,,,,,,,,,,,,,
,survey-html-form,751372.0,0.0-3.0-4.0,,14060.600000023842,"{""gender"":""male"",""age"":""50"",""colorblind"":""0"",""effort"":""0""}",,2271,,,,,,,,,,,,,,,,,
,survey-html-form,777639.0,0.0-3.0-4.0,,9243,"{""gender"":""male"",""age"":""46"",""colorblind"":""0"",""effort"":""0""}",,2221,,,,,,,,,,,,,,,,,
,survey-html-form,636675.0,0.0-3.0-4.0,,14296.799999952316,"{""gender"":""female"",""age"":""26"",""colorblind"":""0"",""effort"":""0""}",,2210,,,,,,,,,,,,,,,,,
,survey-html-form,658384.0,0.0-3.0-4.0,,18856.30000001192,"{""gender"":""female"",""age"":""37"",""colorblind"":""0"",""effort"":""0""}",,2347,,,,,,,,,,,,,,,,,
,survey-html-form,825727.0,0.0-3.0-4.0,,10715.199999988079,"{""gender"":""female"",""age"":""56"",""colorblind"":""0"",""effort"":""0""}",,2272,,,,,,,,,,,,,,,,,
,survey-html-form,774830.0,0.0-3.0-4.0,,18546,"{""gender"":""female"",""age"":""38"",""colorblind"":""0"",""effort"":""0""}",,2223,,,,,,,,,,,,,,,,,
,survey-html-form,807208.0,0.0-3.0-4.0,,23131.800000190735,"{""gender"":""male"",""age"":""58"",""colorblind"":""0"",""effort"":""0""}",,2224,,,,,,,,,,,,,,,,,
,survey-html-form,872878.0,0.0-3.0-4.0,,16663.5,"{""gender"":""male"",""age"":""31"",""colorblind"":""0"",""effort"":""0""}",,2360,,,,,,,,,,,,,,,,,
,survey-html-form,905593.0,0.0-3.0-4.0,,14613.399999999441,"{""gender"":""female"",""age"":""37"",""colorblind"":""0"",""effort"":""0""}",,2348,,,,,,,,,,,,,,,,,
,survey-html-form,949640.0,0.0-3.0-4.0,,14597.100000000559,"{""gender"":""male"",""age"":""43"",""colorblind"":""0"",""effort"":""0""}",,2273,,,,,,,,,,,,,,,,,
,survey-html-form,1016833.0,0.0-3.0-4.0,,18033.399999999907,"{""gender"":""female"",""age"":""27"",""colorblind"":""0"",""effort"":""0""}",,2225,,,,,,,,,,,,,,,,,
,survey-html-form,723430.0,0.0-3.0-4.0,,11197.799999952316,"{""gender"":""female"",""age"":""47"",""colorblind"":""0"",""effort"":""0""}",,2226,,,,,,,,,,,,,,,,,
,survey-html-form,956996.0,0.0-3.0-4.0,,34480.89999997616,"{""gender"":""female"",""age"":""28"",""colorblind"":""0"",""effort"":""0""}",,2340,,,,,,,,,,,,,,,,,
,survey-html-form,1108712.0,0.0-3.0-4.0,,17670.40000000596,"{""gender"":""male"",""age"":""51"",""colorblind"":""0"",""effort"":""0""}",,2227,,,,,,,,,,,,,,,,,
,survey-html-form,938871.0,0.0-3.0-4.0,,11521.400000000373,"{""gender"":""male"",""age"":""53"",""colorblind"":""0"",""effort"":""0""}",,2228,,,,,,,,,,,,,,,,,
,survey-html-form,547688.0,0.0-3.0-4.0,,9316.015000003972,"{""gender"":""male"",""age"":""24"",""colorblind"":""0"",""effort"":""0""}",,2211,,,,,,,,,,,,,,,,,
,survey-html-form,1186314.0,0.0-3.0-4.0,,19817.70000001788,"{""gender"":""male"",""age"":""46"",""colorblind"":""0"",""effort"":""0""}",,2354,,,,,,,,,,,,,,,,,
,survey-html-form,764212.0,0.0-3.0-4.0,,15036.200000047684,"{""gender"":""female"",""age"":""29"",""colorblind"":""0"",""effort"":""1""}",,2286,,,,,,,,,,,,,,,,,
,survey-html-form,663443.0,0.0-3.0-4.0,,16398.199999999953,"{""gender"":""male"",""age"":""31"",""colorblind"":""0"",""effort"":""0""}",,2287,,,,,,,,,,,,,,,,,
,survey-html-form,839391.0,0.0-3.0-4.0,,14292,"{""gender"":""male"",""age"":""29"",""colorblind"":""0"",""effort"":""0""}",,2229,,,,,,,,,,,,,,,,,
,survey-html-form,667959.0,0.0-3.0-4.0,,13797.5,"{""gender"":""female"",""age"":""39"",""colorblind"":""0"",""effort"":""0""}",,2212,,,,,,,,,,,,,,,,,
,survey-html-form,578266.0,0.0-3.0-4.0,,13184,"{""gender"":""female"",""age"":""28"",""colorblind"":""0"",""effort"":""0""}",,2322,,,,,,,,,,,,,,,,,
,survey-html-form,708551.0,0.0-3.0-4.0,,13734.199999809265,"{""gender"":""male"",""age"":""45"",""colorblind"":""0"",""effort"":""0""}",,2275,,,,,,,,,,,,,,,,,
,survey-html-form,488978.0,0.0-3.0-4.0,,9307.800000011921,"{""gender"":""male"",""age"":""35"",""colorblind"":""0"",""effort"":""0""}",,2231,,,,,,,,,,,,,,,,,
,survey-html-form,1154584.0,0.0-3.0-4.0,,16844.800000000745,"{""gender"":""male"",""age"":""31"",""colorblind"":""0"",""effort"":""0""}",,2232,,,,,,,,,,,,,,,,,
,survey-html-form,736048.0,0.0-3.0-4.0,,16876.900000095367,"{""gender"":""female"",""age"":""55"",""colorblind"":""0"",""effort"":""0""}",,2233,,,,,,,,,,,,,,,,,
,survey-html-form,613188.0,0.0-3.0-4.0,,16566.5,"{""gender"":""male"",""age"":""25"",""colorblind"":""0"",""effort"":""0""}",,2366,,,,,,,,,,,,,,,,,
,survey-html-form,984064.0,0.0-3.0-4.0,,13644.39999999851,"{""gender"":""male"",""age"":""50"",""colorblind"":""0"",""effort"":""0""}",,2276,,,,,,,,,,,,,,,,,
,survey-html-form,744014.0,0.0-3.0-4.0,,8511.899999976158,"{""gender"":""male"",""age"":""32"",""colorblind"":""0"",""effort"":""0""}",,2234,,,,,,,,,,,,,,,,,
,survey-html-form,754593.0,0.0-3.0-4.0,,17332.39999771118,"{""gender"":""male"",""age"":""54"",""colorblind"":""0"",""effort"":""0""}",,2235,,,,,,,,,,,,,,,,,
,survey-html-form,886027.0,0.0-3.0-4.0,,12745.29999999702,"{""gender"":""male"",""age"":""58"",""colorblind"":""0"",""effort"":""0""}",,2361,,,,,,,,,,,,,,,,,
,survey-html-form,699091.0,0.0-3.0-4.0,,11710.79999999702,"{""gender"":""female"",""age"":""33"",""colorblind"":""0"",""effort"":""0""}",,2323,,,,,,,,,,,,,,,,,
,survey-html-form,808248.0,0.0-3.0-4.0,,45036,"{""gender"":""female"",""age"":""43"",""colorblind"":""0"",""effort"":""0""}",,2277,,,,,,,,,,,,,,,,,
